,"﻿""sno""",sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act
433,500210048,YouBike2.0_中山路一段17巷口,11,0,永和區,20231118113914,25.01039,121.51375,中山路一段19號(旁),Yonghe Dist,"YouBike2.0_Ln. 17, Sec. 1, Zhongshan Rd.Intersection","No. 19, Sec. 1, Zhongshan Rd.",11,1
434,500210049,YouBike2.0_中信停車場(中興街),17,4,永和區,20231118113914,25.01228,121.51864,中興街88號,Yonghe Dist,YouBike2.0_Zhongxin Parking Lot(Zhongxing St.),"No. 88, Zhongxing St.",13,1
435,500210050,YouBike2.0_雙和公園,11,8,永和區,20231118113914,25.00229,121.50883,雙和街37巷4號(旁),Yonghe Dist,YouBike2.0_Shuanghe Park,"No.4, Ln.37, Shuanghe St. (Side)",3,1
436,500210051,YouBike2.0_中正路465巷,17,0,永和區,20231118113914,25.00587,121.51591,中正路465巷36號(前),Yonghe Dist,"YouBike2.0_Ln.465, Zhongzheng Rd.","No.36, Ln.465, Zhongzheng Rd. (front)",17,1
437,500210052,YouBike2.0_環河西路二段217巷口,17,16,永和區,20231118113914,25.01016,121.50109,環河西路二段221號(前),Yonghe Dist,"YouBike2.0_Ln. 217, Sec. 2, Huanhe W. Rd. Intersection","No. 221, Sec. 2, Huanhe W. Rd. (Front)",1,1
438,500210053,YouBike2.0_保平路268巷,13,2,永和區,20231118113914,25.00532,121.50857,保平路236巷1弄15號(旁),Yonghe Dist,"YouBike2.0_Ln. 268, Baoping Rd.","No. 15, Aly. 1, Ln. 236, Baoping Rd. (Side)",11,1
439,500211001,YouBike2.0_白沙灣,56,20,石門區,20231118113914,25.28549,121.52209,下員坑33-6號(停車場),Shimen Dist,YouBike2.0_Baisha Bay,"No. 33-5, Xiayuankeng (Parking)",36,1
440,500212001,YouBike2.0_烏塗窟聚福宮,15,5,石碇區,20231118113914,24.97551,121.6562,烏塗里1-1號與碇格路二段口,Shiding Dist,YouBike2.0_Wutu Grottoes Jufu Temple,Wutu Village No. 1-1,10,1
441,500212002,YouBike2.0_淡蘭吊橋,14,11,石碇區,20231118113914,25.0057,121.65159,碇坪路一段18號南側(雙溪口第一停車場內),Shiding Dist,YouBike2.0_Dan Lan Suspension Bridge,"No. 18, Sec. 1, Dingping Rd.(South)",3,1
442,500214001,YouBike2.0_東勢宜興活動中心,33,3,汐止區,20231118113914,25.03881,121.62429,東勢街15-1號西南側,Xizhi Dist,YouBike2.0_Yixing Dongshi Activity Center,"No. 15-1, Dongshi St. (Southwest)",30,1
443,500214002,YouBike2.0_工建樟樹一路口,34,10,汐止區,20231118113914,25.06319,121.64112,工建路50號南側,Xizhi Dist,YouBike2.0_Gongjian Rd. & Zhangshu 1st Rd. Intersection,"No. 50, Gongjian Rd. (South)",24,1
444,500214003,YouBike2.0_樟樹國小,45,16,汐止區,20231118113914,25.06693,121.64039,樟樹二路137號東側,Xizhi Dist,YouBike2.0_Zhangshu Elementary School,"No. 137, Zhangshu 2nd Rd. (East)",29,1
445,500214004,YouBike2.0_台灣科學園區,24,14,汐止區,20231118113914,25.05793,121.63496,大同路一段237號,Xizhi Dist,YouBike2.0_Taiwan Science Park,"No. 237, Sec. 1, Datong Rd.",10,1
